#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Ice Shape DATA SUBMITTAL FORM for Test Case ONERAM6, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 2.0 deg
#                           Mach Number: 0.4 [-]
#       Mean aerodynamic chord (M.A.C.): 0.801673 [m]
#                       Reynolds Number: 4.2558 million (based on MAC)
#                       Freestream Temp: 267.15 [K]
#                        Reference area: 1.1532 [m2]
#               Moment Reference Center: 0.25, 0, 0 [m] (X, Y, Z)
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "insert the number of total ice layers"
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p1_BINS01_KS_1mm_SINGLE_LAYER"
1.02883 0.75000 -0.02054 
1.02307 0.75000 -0.02108 
1.01986 0.75000 -0.02137 
1.01101 0.75000 -0.02219 
1.01061 0.75000 -0.02222 
1.00925 0.75000 -0.02235 
1.00201 0.75000 -0.02300 
0.99984 0.75000 -0.02319 
0.99302 0.75000 -0.02380 
0.98777 0.75000 -0.02426 
0.98406 0.75000 -0.02459 
0.97609 0.75000 -0.02527 
0.97516 0.75000 -0.02535 
0.97139 0.75000 -0.02567 
0.96620 0.75000 -0.02611 
0.96504 0.75000 -0.02621 
0.95686 0.75000 -0.02689 
0.95437 0.75000 -0.02709 
0.94693 0.75000 -0.02770 
0.94687 0.75000 -0.02771 
0.93999 0.75000 -0.02826 
0.93727 0.75000 -0.02847 
0.93091 0.75000 -0.02897 
0.92629 0.75000 -0.02932 
0.92221 0.75000 -0.02964 
0.91868 0.75000 -0.02990 
0.91157 0.75000 -0.03043 
0.91107 0.75000 -0.03046 
0.91075 0.75000 -0.03049 
0.90385 0.75000 -0.03098 
0.89983 0.75000 -0.03127 
0.89569 0.75000 -0.03155 
0.89073 0.75000 -0.03189 
0.88749 0.75000 -0.03211 
0.88077 0.75000 -0.03254 
0.87822 0.75000 -0.03271 
0.87646 0.75000 -0.03282 
0.86910 0.75000 -0.03328 
0.86167 0.75000 -0.03371 
0.85972 0.75000 -0.03383 
0.85586 0.75000 -0.03404 
0.85051 0.75000 -0.03434 
0.84889 0.75000 -0.03443 
0.84120 0.75000 -0.03483 
0.84013 0.75000 -0.03488 
0.83978 0.75000 -0.03490 
0.83331 0.75000 -0.03521 
0.82701 0.75000 -0.03551 
0.82683 0.75000 -0.03551 
0.82653 0.75000 -0.03553 
0.82072 0.75000 -0.03578 
0.81475 0.75000 -0.03602 
0.81361 0.75000 -0.03607 
0.81303 0.75000 -0.03609 
0.80951 0.75000 -0.03623 
0.80550 0.75000 -0.03638 
0.80390 0.75000 -0.03643 
0.79837 0.75000 -0.03662 
0.79582 0.75000 -0.03670 
0.78893 0.75000 -0.03691 
0.78639 0.75000 -0.03698 
0.78153 0.75000 -0.03711 
0.77516 0.75000 -0.03726 
0.77275 0.75000 -0.03731 
0.76502 0.75000 -0.03747 
0.76342 0.75000 -0.03750 
0.75449 0.75000 -0.03763 
0.75355 0.75000 -0.03765 
0.74503 0.75000 -0.03774 
0.74409 0.75000 -0.03775 
0.74398 0.75000 -0.03775 
0.73478 0.75000 -0.03781 
0.73342 0.75000 -0.03782 
0.72558 0.75000 -0.03783 
0.72264 0.75000 -0.03784 
0.71709 0.75000 -0.03782 
0.71060 0.75000 -0.03780 
0.70832 0.75000 -0.03778 
0.70621 0.75000 -0.03776 
0.69961 0.75000 -0.03771 
0.69557 0.75000 -0.03766 
0.69113 0.75000 -0.03761 
0.68538 0.75000 -0.03752 
0.68232 0.75000 -0.03747 
0.67880 0.75000 -0.03741 
0.67558 0.75000 -0.03735 
0.67032 0.75000 -0.03724 
0.66718 0.75000 -0.03716 
0.66169 0.75000 -0.03703 
0.65498 0.75000 -0.03685 
0.65353 0.75000 -0.03681 
0.65258 0.75000 -0.03679 
0.64346 0.75000 -0.03650 
0.64087 0.75000 -0.03642 
0.63387 0.75000 -0.03618 
0.63285 0.75000 -0.03614 
0.63182 0.75000 -0.03610 
0.62490 0.75000 -0.03584 
0.62235 0.75000 -0.03574 
0.61431 0.75000 -0.03540 
0.61164 0.75000 -0.03528 
0.60527 0.75000 -0.03499 
0.59706 0.75000 -0.03458 
0.59406 0.75000 -0.03443 
0.59222 0.75000 -0.03433 
0.58596 0.75000 -0.03398 
0.58235 0.75000 -0.03379 
0.58103 0.75000 -0.03371 
0.57487 0.75000 -0.03334 
0.57206 0.75000 -0.03317 
0.56939 0.75000 -0.03299 
0.56275 0.75000 -0.03256 
0.56214 0.75000 -0.03252 
0.56158 0.75000 -0.03248 
0.55601 0.75000 -0.03208 
0.55302 0.75000 -0.03186 
0.54761 0.75000 -0.03146 
0.54592 0.75000 -0.03132 
0.54166 0.75000 -0.03098 
0.54003 0.75000 -0.03085 
0.53935 0.75000 -0.03079 
0.53408 0.75000 -0.03034 
0.53235 0.75000 -0.03019 
0.52894 0.75000 -0.02988 
0.52583 0.75000 -0.02960 
0.52487 0.75000 -0.02950 
0.52365 0.75000 -0.02938 
0.51917 0.75000 -0.02895 
0.51610 0.75000 -0.02864 
0.51594 0.75000 -0.02863 
0.51254 0.75000 -0.02827 
0.51144 0.75000 -0.02815 
0.50909 0.75000 -0.02790 
0.50728 0.75000 -0.02770 
0.50583 0.75000 -0.02754 
0.50284 0.75000 -0.02719 
0.50231 0.75000 -0.02713 
0.49948 0.75000 -0.02679 
0.49929 0.75000 -0.02677 
0.49687 0.75000 -0.02647 
0.49617 0.75000 -0.02638 
0.49426 0.75000 -0.02612 
0.49238 0.75000 -0.02586 
0.49161 0.75000 -0.02575 
0.49078 0.75000 -0.02564 
0.48945 0.75000 -0.02546 
0.48838 0.75000 -0.02536 
0.48749 0.75000 -0.02525 
0.48612 0.75000 -0.02511 
0.48545 0.75000 -0.02507 
0.48480 0.75000 -0.02509 
0.48347 0.75000 -0.02506 
0.48197 0.75000 -0.02517 
0.48112 0.75000 -0.02532 
0.47977 0.75000 -0.02575 
0.47920 0.75000 -0.02593 
0.47895 0.75000 -0.02604 
0.47706 0.75000 -0.02685 
0.47585 0.75000 -0.02732 
0.47509 0.75000 -0.02749 
0.47295 0.75000 -0.02779 
0.47280 0.75000 -0.02779 
0.47266 0.75000 -0.02778 
0.47072 0.75000 -0.02767 
0.47017 0.75000 -0.02758 
0.46848 0.75000 -0.02732 
0.46820 0.75000 -0.02727 
0.46699 0.75000 -0.02703 
0.46617 0.75000 -0.02687 
0.46591 0.75000 -0.02682 
0.46425 0.75000 -0.02653 
0.46359 0.75000 -0.02641 
0.46247 0.75000 -0.02625 
0.46099 0.75000 -0.02610 
0.46068 0.75000 -0.02608 
0.45960 0.75000 -0.02605 
0.45828 0.75000 -0.02601 
0.45802 0.75000 -0.02602 
0.45768 0.75000 -0.02603 
0.45606 0.75000 -0.02612 
0.45479 0.75000 -0.02620 
0.45442 0.75000 -0.02623 
0.45406 0.75000 -0.02628 
0.45282 0.75000 -0.02643 
0.45157 0.75000 -0.02667 
0.45116 0.75000 -0.02678 
0.45067 0.75000 -0.02695 
0.44959 0.75000 -0.02729 
0.44822 0.75000 -0.02810 
0.44799 0.75000 -0.02823 
0.44747 0.75000 -0.02858 
0.44643 0.75000 -0.02929 
0.44606 0.75000 -0.02956 
0.44488 0.75000 -0.03029 
0.44451 0.75000 -0.03051 
0.44353 0.75000 -0.03099 
0.44260 0.75000 -0.03128 
0.44176 0.75000 -0.03150 
0.44055 0.75000 -0.03178 
0.43988 0.75000 -0.03196 
0.43873 0.75000 -0.03234 
0.43829 0.75000 -0.03249 
0.43669 0.75000 -0.03313 
0.43664 0.75000 -0.03316 
0.43639 0.75000 -0.03329 
0.43497 0.75000 -0.03405 
0.43464 0.75000 -0.03420 
0.43318 0.75000 -0.03485 
0.43237 0.75000 -0.03493 
0.43119 0.75000 -0.03503 
0.43012 0.75000 -0.03490 
0.42939 0.75000 -0.03491 
0.42784 0.75000 -0.03553 
0.42752 0.75000 -0.03565 
0.42659 0.75000 -0.03603 
0.42593 0.75000 -0.03632 
0.42576 0.75000 -0.03635 
0.42445 0.75000 -0.03658 
0.42435 0.75000 -0.03660 
0.42277 0.75000 -0.03691 
0.42266 0.75000 -0.03693 
0.42252 0.75000 -0.03692 
0.42097 0.75000 -0.03704 
0.42020 0.75000 -0.03698 
0.41932 0.75000 -0.03704 
0.41729 0.75000 -0.03690 
0.41729 0.75000 -0.03690 
0.41729 0.75000 -0.03690 
0.41540 0.75000 -0.03655 
0.41422 0.75000 -0.03589 
0.41371 0.75000 -0.03562 
0.41320 0.75000 -0.03506 
0.41256 0.75000 -0.03416 
0.41270 0.75000 -0.03239 
0.41275 0.75000 -0.03209 
0.41289 0.75000 -0.03166 
0.41344 0.75000 -0.03018 
0.41402 0.75000 -0.02938 
0.41477 0.75000 -0.02840 
0.41555 0.75000 -0.02775 
0.41623 0.75000 -0.02724 
0.41703 0.75000 -0.02685 
0.41840 0.75000 -0.02624 
0.41925 0.75000 -0.02583 
0.41980 0.75000 -0.02568 
0.42171 0.75000 -0.02553 
0.42205 0.75000 -0.02550 
0.42334 0.75000 -0.02546 
0.42432 0.75000 -0.02540 
0.42537 0.75000 -0.02519 
0.42607 0.75000 -0.02507 
0.42702 0.75000 -0.02453 
0.42751 0.75000 -0.02423 
0.42790 0.75000 -0.02386 
0.42889 0.75000 -0.02297 
0.43034 0.75000 -0.02203 
0.43049 0.75000 -0.02193 
0.43057 0.75000 -0.02186 
0.43172 0.75000 -0.02081 
0.43224 0.75000 -0.02002 
0.43247 0.75000 -0.01969 
0.43306 0.75000 -0.01853 
0.43320 0.75000 -0.01822 
0.43342 0.75000 -0.01782 
0.43412 0.75000 -0.01667 
0.43472 0.75000 -0.01578 
0.43521 0.75000 -0.01507 
0.43605 0.75000 -0.01368 
0.43605 0.75000 -0.01367 
0.43656 0.75000 -0.01214 
0.43658 0.75000 -0.01203 
0.43648 0.75000 -0.01035 
0.43610 0.75000 -0.00887 
0.43597 0.75000 -0.00841 
0.43572 0.75000 -0.00789 
0.43510 0.75000 -0.00660 
0.43456 0.75000 -0.00548 
0.43411 0.75000 -0.00441 
0.43389 0.75000 -0.00354 
0.43357 0.75000 -0.00228 
0.43329 0.75000 -0.00057 
0.43325 0.75000 -0.00032 
0.43280 0.75000 0.00175 
0.43277 0.75000 0.00187 
0.43227 0.75000 0.00359 
0.43219 0.75000 0.00386 
0.43219 0.75000 0.00387 
0.43217 0.75000 0.00391 
0.43134 0.75000 0.00589 
0.43052 0.75000 0.00722 
0.43032 0.75000 0.00756 
0.42962 0.75000 0.00844 
0.42920 0.75000 0.00896 
0.42905 0.75000 0.00912 
0.42796 0.75000 0.01040 
0.42739 0.75000 0.01099 
0.42662 0.75000 0.01183 
0.42578 0.75000 0.01279 
0.42518 0.75000 0.01346 
0.42409 0.75000 0.01487 
0.42393 0.75000 0.01506 
0.42350 0.75000 0.01554 
0.42284 0.75000 0.01628 
0.42253 0.75000 0.01651 
0.42173 0.75000 0.01717 
0.42075 0.75000 0.01784 
0.42023 0.75000 0.01816 
0.41949 0.75000 0.01855 
0.41863 0.75000 0.01902 
0.41786 0.75000 0.01941 
0.41711 0.75000 0.01982 
0.41577 0.75000 0.02044 
0.41524 0.75000 0.02074 
0.41387 0.75000 0.02135 
0.41311 0.75000 0.02170 
0.41284 0.75000 0.02180 
0.41186 0.75000 0.02208 
0.41107 0.75000 0.02232 
0.41077 0.75000 0.02238 
0.40898 0.75000 0.02280 
0.40890 0.75000 0.02282 
0.40887 0.75000 0.02283 
0.40741 0.75000 0.02327 
0.40702 0.75000 0.02342 
0.40553 0.75000 0.02431 
0.40550 0.75000 0.02433 
0.40547 0.75000 0.02435 
0.40390 0.75000 0.02520 
0.40344 0.75000 0.02523 
0.40249 0.75000 0.02526 
0.40177 0.75000 0.02534 
0.40059 0.75000 0.02556 
0.40029 0.75000 0.02562 
0.40020 0.75000 0.02564 
0.39870 0.75000 0.02616 
0.39854 0.75000 0.02621 
0.39706 0.75000 0.02662 
0.39671 0.75000 0.02673 
0.39511 0.75000 0.02717 
0.39476 0.75000 0.02728 
0.39436 0.75000 0.02740 
0.39269 0.75000 0.02786 
0.39139 0.75000 0.02842 
0.39084 0.75000 0.02868 
0.39044 0.75000 0.02897 
0.38944 0.75000 0.02989 
0.38903 0.75000 0.03029 
0.38795 0.75000 0.03153 
0.38779 0.75000 0.03171 
0.38736 0.75000 0.03238 
0.38697 0.75000 0.03299 
0.38674 0.75000 0.03362 
0.38644 0.75000 0.03441 
0.38645 0.75000 0.03470 
0.38675 0.75000 0.03609 
0.38712 0.75000 0.03670 
0.38773 0.75000 0.03760 
0.38808 0.75000 0.03819 
0.38950 0.75000 0.03941 
0.38954 0.75000 0.03945 
0.38957 0.75000 0.03946 
0.39085 0.75000 0.04004 
0.39130 0.75000 0.04019 
0.39245 0.75000 0.04054 
0.39307 0.75000 0.04067 
0.39441 0.75000 0.04082 
0.39504 0.75000 0.04083 
0.39656 0.75000 0.04058 
0.39736 0.75000 0.04041 
0.39845 0.75000 0.04004 
0.39960 0.75000 0.03957 
0.40024 0.75000 0.03927 
0.40129 0.75000 0.03871 
0.40144 0.75000 0.03864 
0.40193 0.75000 0.03835 
0.40257 0.75000 0.03798 
0.40264 0.75000 0.03793 
0.40294 0.75000 0.03779 
0.40418 0.75000 0.03723 
0.40458 0.75000 0.03704 
0.40603 0.75000 0.03705 
0.40710 0.75000 0.03696 
0.40795 0.75000 0.03678 
0.40948 0.75000 0.03647 
0.40980 0.75000 0.03636 
0.41128 0.75000 0.03593 
0.41158 0.75000 0.03580 
0.41290 0.75000 0.03533 
0.41337 0.75000 0.03517 
0.41355 0.75000 0.03511 
0.41496 0.75000 0.03474 
0.41635 0.75000 0.03442 
0.41650 0.75000 0.03438 
0.41822 0.75000 0.03418 
0.41846 0.75000 0.03414 
0.41908 0.75000 0.03407 
0.42006 0.75000 0.03398 
0.42054 0.75000 0.03389 
0.42177 0.75000 0.03377 
0.42276 0.75000 0.03349 
0.42361 0.75000 0.03334 
0.42513 0.75000 0.03273 
0.42532 0.75000 0.03266 
0.42560 0.75000 0.03253 
0.42687 0.75000 0.03191 
0.42759 0.75000 0.03151 
0.42852 0.75000 0.03098 
0.42982 0.75000 0.03033 
0.43029 0.75000 0.03008 
0.43142 0.75000 0.02969 
0.43220 0.75000 0.02942 
0.43288 0.75000 0.02920 
0.43402 0.75000 0.02884 
0.43476 0.75000 0.02859 
0.43522 0.75000 0.02842 
0.43661 0.75000 0.02784 
0.43807 0.75000 0.02717 
0.43835 0.75000 0.02703 
0.43865 0.75000 0.02685 
0.44004 0.75000 0.02608 
0.44172 0.75000 0.02514 
0.44176 0.75000 0.02512 
0.44179 0.75000 0.02510 
0.44359 0.75000 0.02420 
0.44414 0.75000 0.02397 
0.44567 0.75000 0.02349 
0.44619 0.75000 0.02334 
0.44776 0.75000 0.02302 
0.44806 0.75000 0.02296 
0.44858 0.75000 0.02289 
0.45007 0.75000 0.02266 
0.45213 0.75000 0.02229 
0.45224 0.75000 0.02227 
0.45233 0.75000 0.02224 
0.45410 0.75000 0.02185 
0.45506 0.75000 0.02162 
0.45593 0.75000 0.02141 
0.45767 0.75000 0.02116 
0.45794 0.75000 0.02111 
0.45822 0.75000 0.02109 
0.45969 0.75000 0.02111 
0.46023 0.75000 0.02112 
0.46157 0.75000 0.02128 
0.46202 0.75000 0.02132 
0.46341 0.75000 0.02153 
0.46392 0.75000 0.02161 
0.46409 0.75000 0.02164 
0.46464 0.75000 0.02174 
0.46619 0.75000 0.02201 
0.46662 0.75000 0.02208 
0.46801 0.75000 0.02234 
0.46880 0.75000 0.02248 
0.47038 0.75000 0.02275 
0.47118 0.75000 0.02288 
0.47245 0.75000 0.02308 
0.47356 0.75000 0.02326 
0.47496 0.75000 0.02347 
0.47552 0.75000 0.02356 
0.47668 0.75000 0.02373 
0.47768 0.75000 0.02388 
0.47890 0.75000 0.02406 
0.48047 0.75000 0.02429 
0.48062 0.75000 0.02431 
0.48076 0.75000 0.02433 
0.48241 0.75000 0.02457 
0.48422 0.75000 0.02482 
0.48459 0.75000 0.02487 
0.48483 0.75000 0.02491 
0.48686 0.75000 0.02519 
0.48737 0.75000 0.02525 
0.48853 0.75000 0.02541 
0.48952 0.75000 0.02554 
0.49226 0.75000 0.02590 
0.49232 0.75000 0.02591 
0.49238 0.75000 0.02592 
0.49532 0.75000 0.02629 
0.49780 0.75000 0.02659 
0.49852 0.75000 0.02668 
0.49892 0.75000 0.02673 
0.50270 0.75000 0.02718 
0.50305 0.75000 0.02722 
0.50375 0.75000 0.02730 
0.50674 0.75000 0.02764 
0.50997 0.75000 0.02800 
0.51164 0.75000 0.02817 
0.51510 0.75000 0.02854 
0.51589 0.75000 0.02862 
0.51847 0.75000 0.02888 
0.52040 0.75000 0.02907 
0.52280 0.75000 0.02931 
0.52595 0.75000 0.02961 
0.52743 0.75000 0.02975 
0.53062 0.75000 0.03004 
0.53157 0.75000 0.03012 
0.53561 0.75000 0.03048 
0.53696 0.75000 0.03059 
0.53733 0.75000 0.03062 
0.54217 0.75000 0.03102 
0.54345 0.75000 0.03112 
0.54835 0.75000 0.03151 
0.55092 0.75000 0.03171 
0.55508 0.75000 0.03202 
0.56029 0.75000 0.03238 
0.56243 0.75000 0.03254 
0.57042 0.75000 0.03306 
0.57185 0.75000 0.03315 
0.57823 0.75000 0.03354 
0.58115 0.75000 0.03372 
0.58177 0.75000 0.03375 
0.59049 0.75000 0.03424 
0.59261 0.75000 0.03435 
0.59988 0.75000 0.03473 
0.60214 0.75000 0.03483 
0.60853 0.75000 0.03514 
0.61037 0.75000 0.03522 
0.61584 0.75000 0.03546 
0.62248 0.75000 0.03574 
0.62433 0.75000 0.03582 
0.62746 0.75000 0.03594 
0.63289 0.75000 0.03614 
0.63584 0.75000 0.03625 
0.64089 0.75000 0.03642 
0.64771 0.75000 0.03664 
0.64836 0.75000 0.03666 
0.65004 0.75000 0.03671 
0.65593 0.75000 0.03688 
0.65787 0.75000 0.03693 
0.66468 0.75000 0.03710 
0.66828 0.75000 0.03719 
0.67355 0.75000 0.03730 
0.67859 0.75000 0.03741 
0.68291 0.75000 0.03748 
0.68919 0.75000 0.03758 
0.69245 0.75000 0.03762 
0.70069 0.75000 0.03772 
0.70172 0.75000 0.03773 
0.70215 0.75000 0.03774 
0.71038 0.75000 0.03779 
0.71289 0.75000 0.03781 
0.72137 0.75000 0.03783 
0.72215 0.75000 0.03784 
0.72412 0.75000 0.03784 
0.73052 0.75000 0.03783 
0.73399 0.75000 0.03781 
0.73907 0.75000 0.03779 
0.74327 0.75000 0.03776 
0.74721 0.75000 0.03772 
0.75204 0.75000 0.03767 
0.75619 0.75000 0.03761 
0.76148 0.75000 0.03753 
0.76651 0.75000 0.03744 
0.77120 0.75000 0.03735 
0.77710 0.75000 0.03721 
0.78224 0.75000 0.03709 
0.78660 0.75000 0.03697 
0.79246 0.75000 0.03681 
0.79609 0.75000 0.03669 
0.80214 0.75000 0.03649 
0.80614 0.75000 0.03635 
0.80979 0.75000 0.03622 
0.81478 0.75000 0.03602 
0.81852 0.75000 0.03587 
0.82303 0.75000 0.03568 
0.82723 0.75000 0.03549 
0.83261 0.75000 0.03524 
0.83506 0.75000 0.03513 
0.83721 0.75000 0.03503 
0.84186 0.75000 0.03479 
0.84614 0.75000 0.03457 
0.84991 0.75000 0.03437 
0.85339 0.75000 0.03418 
0.86036 0.75000 0.03379 
0.86182 0.75000 0.03371 
0.86268 0.75000 0.03366 
0.87081 0.75000 0.03317 
0.87627 0.75000 0.03283 
0.87961 0.75000 0.03262 
0.88688 0.75000 0.03215 
0.88748 0.75000 0.03211 
0.88941 0.75000 0.03198 
0.89518 0.75000 0.03159 
0.89679 0.75000 0.03148 
0.90392 0.75000 0.03098 
0.90815 0.75000 0.03067 
0.91290 0.75000 0.03033 
0.91933 0.75000 0.02985 
0.92156 0.75000 0.02969 
0.93095 0.75000 0.02897 
0.93138 0.75000 0.02893 
0.93146 0.75000 0.02893 
0.93176 0.75000 0.02890 
0.94120 0.75000 0.02816 
0.94448 0.75000 0.02790 
0.94997 0.75000 0.02745 
0.95641 0.75000 0.02693 
0.95845 0.75000 0.02676 
0.96581 0.75000 0.02615 
0.96663 0.75000 0.02608 
0.97483 0.75000 0.02538 
0.97607 0.75000 0.02527 
0.98425 0.75000 0.02457 
0.98740 0.75000 0.02429 
0.99308 0.75000 0.02379 
0.99934 0.75000 0.02324 
1.00164 0.75000 0.02303 
1.00777 0.75000 0.02248 
1.01029 0.75000 0.02225 
1.01128 0.75000 0.02216 
1.01965 0.75000 0.02139 
1.02317 0.75000 0.02106 
1.02906 0.75000 0.02052 
1.03437 0.75000 0.02001 
1.03812 0.75000 0.01966 
1.04601 0.75000 0.01890 
1.04719 0.75000 0.01878 
1.04984 0.75000 0.01852 
1.05583 0.75000 0.01793 
1.05821 0.75000 0.01770 
1.06488 0.75000 0.01703 
1.07056 0.75000 0.01645 
1.07386 0.75000 0.01611 
1.08089 0.75000 0.01538 
1.08255 0.75000 0.01521 
1.08329 0.75000 0.01513 
1.09163 0.75000 0.01424 
1.09552 0.75000 0.01382 
1.10084 0.75000 0.01324 
1.10817 0.75000 0.01242 
1.10980 0.75000 0.01224 
1.11500 0.75000 0.01165 
1.11918 0.75000 0.01117 
1.12048 0.75000 0.01102 
1.12860 0.75000 0.01007 
1.13233 0.75000 0.00963 
1.13804 0.75000 0.00895 
1.14427 0.75000 0.00820 
1.14747 0.75000 0.00781 
1.15620 0.75000 0.00674 
1.15671 0.75000 0.00668 
1.15807 0.75000 0.00651 
1.16492 0.75000 0.00567 
1.17224 0.75000 0.00476 
1.17308 0.75000 0.00466 
1.17861 0.75000 0.00397 
1.17988 0.75000 0.00381 
1.18140 0.75000 0.00363 
1.18554 0.75000 0.00311 
1.18768 0.75000 0.00285 
1.19027 0.75000 0.00253 
1.19262 0.75000 0.00224 
1.19420 0.75000 0.00204 
1.19654 0.75000 0.00175 
1.19748 0.75000 0.00164 
1.19968 0.75000 0.00136 
1.20021 0.75000 0.00130 
1.20060 0.75000 0.00125 
1.20249 0.75000 0.00102 
1.20269 0.75000 0.00099 
1.20439 0.75000 0.00078 
1.20595 0.75000 0.00059 
1.20597 0.75000 0.00059 
1.20632 0.75000 0.00054 
1.20725 0.75000 0.00043 
1.20729 0.75000 0.00042 
1.20832 0.75000 0.00029 
1.20839 0.75000 0.00029 
1.20922 0.75000 0.00018 
1.20930 0.75000 0.00017 
1.20998 0.75000 0.00009 
1.21006 0.75000 0.00008 
1.21062 0.75000 0.00001 
1.21070 0.75000 0.00000 

ZONE T="SLICE_Y_1p4_BINS07_KS_1mm_FINAL_LAYER"
1.39330 1.40000 -0.00000 
1.39284 1.40000 -0.00006 
1.39267 1.40000 -0.00008 
1.39209 1.40000 -0.00015 
1.39191 1.40000 -0.00017 
1.39119 1.40000 -0.00026 
1.39099 1.40000 -0.00029 
1.39010 1.40000 -0.00040 
1.38989 1.40000 -0.00042 
1.38966 1.40000 -0.00045 
1.38858 1.40000 -0.00059 
1.38836 1.40000 -0.00061 
1.38699 1.40000 -0.00078 
1.38682 1.40000 -0.00080 
1.38510 1.40000 -0.00102 
1.38352 1.40000 -0.00121 
1.38286 1.40000 -0.00129 
1.38282 1.40000 -0.00130 
1.38276 1.40000 -0.00131 
1.38009 1.40000 -0.00164 
1.37974 1.40000 -0.00168 
1.37681 1.40000 -0.00204 
1.37599 1.40000 -0.00214 
1.37287 1.40000 -0.00253 
1.36992 1.40000 -0.00289 
1.36815 1.40000 -0.00311 
1.36533 1.40000 -0.00346 
1.36248 1.40000 -0.00382 
1.35762 1.40000 -0.00442 
1.35568 1.40000 -0.00466 
1.34759 1.40000 -0.00565 
1.34752 1.40000 -0.00566 
1.34744 1.40000 -0.00567 
1.33875 1.40000 -0.00672 
1.33553 1.40000 -0.00710 
1.32969 1.40000 -0.00780 
1.32352 1.40000 -0.00851 
1.32072 1.40000 -0.00883 
1.31332 1.40000 -0.00966 
1.31145 1.40000 -0.00987 
1.31074 1.40000 -0.00995 
1.30249 1.40000 -0.01084 
1.29844 1.40000 -0.01127 
1.29363 1.40000 -0.01178 
1.28608 1.40000 -0.01256 
1.28466 1.40000 -0.01270 
1.28127 1.40000 -0.01304 
1.27572 1.40000 -0.01360 
1.27329 1.40000 -0.01383 
1.26740 1.40000 -0.01441 
1.26266 1.40000 -0.01487 
1.25940 1.40000 -0.01517 
1.25251 1.40000 -0.01582 
1.25036 1.40000 -0.01602 
1.24307 1.40000 -0.01669 
1.24064 1.40000 -0.01691 
1.23309 1.40000 -0.01759 
1.23066 1.40000 -0.01780 
1.22309 1.40000 -0.01847 
1.22075 1.40000 -0.01867 
1.21327 1.40000 -0.01931 
1.21077 1.40000 -0.01953 
1.20328 1.40000 -0.02015 
1.20079 1.40000 -0.02036 
1.19385 1.40000 -0.02092 
1.19114 1.40000 -0.02114 
1.18444 1.40000 -0.02167 
1.18131 1.40000 -0.02191 
1.17488 1.40000 -0.02240 
1.17126 1.40000 -0.02267 
1.16499 1.40000 -0.02313 
1.16131 1.40000 -0.02339 
1.15570 1.40000 -0.02378 
1.15178 1.40000 -0.02404 
1.14641 1.40000 -0.02440 
1.14238 1.40000 -0.02465 
1.13696 1.40000 -0.02499 
1.13304 1.40000 -0.02523 
1.12722 1.40000 -0.02557 
1.12365 1.40000 -0.02576 
1.11734 1.40000 -0.02610 
1.11418 1.40000 -0.02626 
1.10734 1.40000 -0.02659 
1.10436 1.40000 -0.02672 
1.09728 1.40000 -0.02703 
1.09460 1.40000 -0.02713 
1.08748 1.40000 -0.02740 
1.08457 1.40000 -0.02750 
1.07742 1.40000 -0.02773 
1.07516 1.40000 -0.02779 
1.06736 1.40000 -0.02799 
1.06543 1.40000 -0.02803 
1.05757 1.40000 -0.02820 
1.05566 1.40000 -0.02823 
1.04728 1.40000 -0.02835 
1.04558 1.40000 -0.02836 
1.03702 1.40000 -0.02844 
1.03544 1.40000 -0.02844 
1.02713 1.40000 -0.02846 
1.02549 1.40000 -0.02846 
1.01707 1.40000 -0.02843 
1.01520 1.40000 -0.02842 
1.00676 1.40000 -0.02835 
1.00505 1.40000 -0.02832 
0.99675 1.40000 -0.02821 
0.99525 1.40000 -0.02818 
0.98652 1.40000 -0.02801 
0.98494 1.40000 -0.02797 
0.97631 1.40000 -0.02775 
0.97467 1.40000 -0.02771 
0.96546 1.40000 -0.02743 
0.96475 1.40000 -0.02740 
0.95702 1.40000 -0.02713 
0.95619 1.40000 -0.02710 
0.95610 1.40000 -0.02710 
0.94845 1.40000 -0.02679 
0.94638 1.40000 -0.02670 
0.94259 1.40000 -0.02654 
0.93797 1.40000 -0.02632 
0.93676 1.40000 -0.02627 
0.93563 1.40000 -0.02621 
0.93166 1.40000 -0.02602 
0.92922 1.40000 -0.02589 
0.92660 1.40000 -0.02575 
0.92490 1.40000 -0.02566 
0.92332 1.40000 -0.02557 
0.91973 1.40000 -0.02537 
0.91705 1.40000 -0.02521 
0.91569 1.40000 -0.02512 
0.91290 1.40000 -0.02495 
